"","round","contribution","frequency","mean","replicationNumber"
"5082",7,10,0.1,4.412,40
"5083",8,0,0.064,4.37,40
"5084",8,2,0.264,4.37,40
"5085",8,4,0.368,4.37,40
"5086",8,6,0.138,4.37,40
"5087",8,8,0.059,4.37,40
"5088",8,10,0.107,4.37,40
"5089",9,0,0.07,4.298,40
"5090",9,2,0.271,4.298,40
"5091",9,4,0.361,4.298,40
"5092",9,6,0.138,4.298,40
"5093",9,8,0.058,4.298,40
"5094",9,10,0.102,4.298,40
"5095",10,0,0.074,4.268,40
"5096",10,2,0.255,4.268,40
"5097",10,4,0.377,4.268,40
"5098",10,6,0.151,4.268,40
"5099",10,8,0.043,4.268,40
"5100",10,10,0.1,4.268,40
"5101",11,0,0.086,4.27,40
"5102",11,2,0.27,4.27,40
"5103",11,4,0.335,4.27,40
"5104",11,6,0.151,4.27,40
"5105",11,8,0.048,4.27,40
"5106",11,10,0.11,4.27,40
"5107",12,0,0.069,4.366,40
"5108",12,2,0.283,4.366,40
"5109",12,4,0.316,4.366,40
"5110",12,6,0.168,4.366,40
"5111",12,8,0.056,4.366,40
"5112",12,10,0.108,4.366,40
"5113",13,0,0.085,4.298,40
"5114",13,2,0.283,4.298,40
"5115",13,4,0.294,4.298,40
"5116",13,6,0.181,4.298,40
"5117",13,8,0.05,4.298,40
"5118",13,10,0.107,4.298,40
"5119",14,0,0.089,4.442,40
"5120",14,2,0.247,4.442,40
"5121",14,4,0.305,4.442,40
"5122",14,6,0.189,4.442,40
"5123",14,8,0.053,4.442,40
"5124",14,10,0.117,4.442,40
"5125",1,0,0.098,4.576,39
"5126",1,2,0.2,4.576,39
"5127",1,4,0.321,4.576,39
"5128",1,6,0.195,4.576,39
"5129",1,8,0.069,4.576,39
"5130",1,10,0.117,4.576,39
"5131",2,0,0.091,4.642,39
"5132",2,2,0.201,4.642,39
"5133",2,4,0.327,4.642,39
"5134",2,6,0.185,4.642,39
"5135",2,8,0.069,4.642,39
"5136",2,10,0.127,4.642,39
"5137",3,0,0.088,4.686,39
"5138",3,2,0.206,4.686,39
"5139",3,4,0.304,4.686,39
"5140",3,6,0.214,4.686,39
"5141",3,8,0.053,4.686,39
"5142",3,10,0.135,4.686,39
"5143",4,0,0.08,4.878,39
"5144",4,2,0.186,4.878,39
"5145",4,4,0.31,4.878,39
"5146",4,6,0.219,4.878,39
"5147",4,8,0.049,4.878,39
"5148",4,10,0.156,4.878,39
"5149",5,0,0.084,4.834,39
"5150",5,2,0.197,4.834,39
"5151",5,4,0.294,4.834,39
"5152",5,6,0.224,4.834,39
"5153",5,8,0.045,4.834,39
"5154",5,10,0.156,4.834,39
"5155",6,0,0.087,4.848,39
"5156",6,2,0.187,4.848,39
"5157",6,4,0.3,4.848,39
"5158",6,6,0.229,4.848,39
"5159",6,8,0.035,4.848,39
"5160",6,10,0.162,4.848,39
"5161",7,0,0.095,4.838,39
"5162",7,2,0.194,4.838,39
"5163",7,4,0.298,4.838,39
"5164",7,6,0.203,4.838,39
"5165",7,8,0.03,4.838,39
"5166",7,10,0.18,4.838,39
"5167",8,0,0.089,4.892,39
"5168",8,2,0.205,4.892,39
"5169",8,4,0.291,4.892,39
"5170",8,6,0.196,4.892,39
"5171",8,8,0.024,4.892,39
"5172",8,10,0.195,4.892,39
"5173",9,0,0.083,4.938,39
"5174",9,2,0.192,4.938,39
"5175",9,4,0.305,4.938,39
"5176",9,6,0.201,4.938,39
"5177",9,8,0.031,4.938,39
"5178",9,10,0.188,4.938,39
"5179",10,0,0.087,4.86,39
"5180",10,2,0.191,4.86,39
"5181",10,4,0.319,4.86,39
"5182",10,6,0.19,4.86,39
"5183",10,8,0.034,4.86,39
"5184",10,10,0.179,4.86,39
"5185",11,0,0.077,5.036,39
"5186",11,2,0.18,5.036,39
"5187",11,4,0.319,5.036,39
"5188",11,6,0.191,5.036,39
"5189",11,8,0.038,5.036,39
"5190",11,10,0.195,5.036,39
"5191",12,0,0.072,5.07,39
"5192",12,2,0.207,5.07,39
"5193",12,4,0.289,5.07,39
"5194",12,6,0.187,5.07,39
"5195",12,8,0.036,5.07,39
"5196",12,10,0.209,5.07,39
"5197",13,0,0.063,5.076,39
"5198",13,2,0.208,5.076,39
"5199",13,4,0.302,5.076,39
"5200",13,6,0.187,5.076,39
"5201",13,8,0.035,5.076,39
"5202",13,10,0.205,5.076,39
"5203",14,0,0.064,5.16,39
"5204",14,2,0.197,5.16,39
"5205",14,4,0.312,5.16,39
"5206",14,6,0.171,5.16,39
"5207",14,8,0.034,5.16,39
"5208",14,10,0.222,5.16,39
"5209",1,0,0.092,4.504,38
"5210",1,2,0.216,4.504,38
"5211",1,4,0.322,4.504,38
"5212",1,6,0.19,4.504,38
"5213",1,8,0.078,4.504,38
"5214",1,10,0.102,4.504,38
"5215",2,0,0.088,4.542,38
"5216",2,2,0.209,4.542,38
"5217",2,4,0.325,4.542,38
"5218",2,6,0.199,4.542,38
"5219",2,8,0.08,4.542,38
"5220",2,10,0.099,4.542,38
"5221",3,0,0.077,4.578,38
"5222",3,2,0.223,4.578,38
"5223",3,4,0.318,4.578,38
"5224",3,6,0.197,4.578,38
"5225",3,8,0.086,4.578,38
"5226",3,10,0.099,4.578,38
"5227",4,0,0.08,4.512,38
"5228",4,2,0.229,4.512,38
"5229",4,4,0.322,4.512,38
"5230",4,6,0.197,4.512,38
"5231",4,8,0.068,4.512,38
"5232",4,10,0.104,4.512,38
"5233",5,0,0.083,4.428,38
"5234",5,2,0.238,4.428,38
"5235",5,4,0.321,4.428,38
"5236",5,6,0.19,4.428,38
"5237",5,8,0.076,4.428,38
"5238",5,10,0.092,4.428,38
"5239",6,0,0.076,4.506,38
"5240",6,2,0.245,4.506,38
"5241",6,4,0.306,4.506,38
"5242",6,6,0.194,4.506,38
"5243",6,8,0.081,4.506,38
"5244",6,10,0.098,4.506,38
"5245",7,0,0.089,4.476,38
"5246",7,2,0.244,4.476,38
"5247",7,4,0.288,4.476,38
"5248",7,6,0.201,4.476,38
"5249",7,8,0.075,4.476,38
"5250",7,10,0.103,4.476,38
"5251",8,0,0.086,4.488,38
"5252",8,2,0.254,4.488,38
"5253",8,4,0.29,4.488,38
"5254",8,6,0.181,4.488,38
"5255",8,8,0.078,4.488,38
"5256",8,10,0.111,4.488,38
"5257",9,0,0.086,4.462,38
"5258",9,2,0.253,4.462,38
"5259",9,4,0.283,4.462,38
"5260",9,6,0.2,4.462,38
"5261",9,8,0.078,4.462,38
"5262",9,10,0.1,4.462,38
"5263",10,0,0.093,4.394,38
"5264",10,2,0.261,4.394,38
"5265",10,4,0.273,4.394,38
"5266",10,6,0.207,4.394,38
"5267",10,8,0.061,4.394,38
"5268",10,10,0.105,4.394,38
"5269",11,0,0.094,4.386,38
"5270",11,2,0.259,4.386,38
"5271",11,4,0.272,4.386,38
"5272",11,6,0.21,4.386,38
"5273",11,8,0.065,4.386,38
"5274",11,10,0.1,4.386,38
"5275",12,0,0.091,4.374,38
"5276",12,2,0.26,4.374,38
"5277",12,4,0.293,4.374,38
"5278",12,6,0.19,4.374,38
"5279",12,8,0.059,4.374,38
"5280",12,10,0.107,4.374,38
"5281",13,0,0.083,4.496,38
"5282",13,2,0.265,4.496,38
"5283",13,4,0.261,4.496,38
"5284",13,6,0.21,4.496,38
"5285",13,8,0.074,4.496,38
"5286",13,10,0.107,4.496,38
"5287",14,0,0.071,4.496,38
"5288",14,2,0.267,4.496,38
"5289",14,4,0.282,4.496,38
"5290",14,6,0.2,4.496,38
"5291",14,8,0.083,4.496,38
"5292",14,10,0.097,4.496,38
"5293",1,0,0.1,4.716,37
"5294",1,2,0.176,4.716,37
"5295",1,4,0.328,4.716,37
"5296",1,6,0.195,4.716,37
"5297",1,8,0.064,4.716,37
"5298",1,10,0.137,4.716,37
"5299",2,0,0.118,4.676,37
"5300",2,2,0.167,4.676,37
"5301",2,4,0.31,4.676,37
"5302",2,6,0.204,4.676,37
"5303",2,8,0.066,4.676,37
"5304",2,10,0.135,4.676,37
"5305",3,0,0.152,4.466,37
"5306",3,2,0.15,4.466,37
"5307",3,4,0.308,4.466,37
"5308",3,6,0.217,4.466,37
"5309",3,8,0.049,4.466,37
"5310",3,10,0.124,4.466,37
"5311",4,0,0.156,4.45,37
"5312",4,2,0.14,4.45,37
"5313",4,4,0.326,4.45,37
"5314",4,6,0.203,4.45,37
"5315",4,8,0.051,4.45,37
"5316",4,10,0.124,4.45,37
"5317",5,0,0.13,4.514,37
"5318",5,2,0.149,4.514,37
"5319",5,4,0.337,4.514,37
"5320",5,6,0.212,4.514,37
"5321",5,8,0.062,4.514,37
"5322",5,10,0.11,4.514,37
"5323",6,0,0.121,4.584,37
"5324",6,2,0.168,4.584,37
"5325",6,4,0.311,4.584,37
"5326",6,6,0.213,4.584,37
"5327",6,8,0.072,4.584,37
"5328",6,10,0.115,4.584,37
"5329",7,0,0.107,4.692,37
"5330",7,2,0.163,4.692,37
"5331",7,4,0.302,4.692,37
"5332",7,6,0.246,4.692,37
"5333",7,8,0.069,4.692,37
"5334",7,10,0.113,4.692,37
"5335",8,0,0.112,4.68,37
"5336",8,2,0.159,4.68,37
"5337",8,4,0.313,4.68,37
"5338",8,6,0.232,4.68,37
"5339",8,8,0.061,4.68,37
"5340",8,10,0.123,4.68,37
"5341",9,0,0.112,4.608,37
"5342",9,2,0.174,4.608,37
"5343",9,4,0.304,4.608,37
"5344",9,6,0.23,4.608,37
"5345",9,8,0.068,4.608,37
"5346",9,10,0.112,4.608,37
"5347",10,0,0.111,4.726,37
"5348",10,2,0.16,4.726,37
"5349",10,4,0.295,4.726,37
"5350",10,6,0.238,4.726,37
"5351",10,8,0.081,4.726,37
"5352",10,10,0.115,4.726,37
"5353",11,0,0.11,4.808,37
"5354",11,2,0.148,4.808,37
"5355",11,4,0.28,4.808,37
"5356",11,6,0.258,4.808,37
"5357",11,8,0.098,4.808,37
"5358",11,10,0.106,4.808,37
"5359",12,0,0.116,4.626,37
"5360",12,2,0.156,4.626,37
"5361",12,4,0.302,4.626,37
"5362",12,6,0.246,4.626,37
"5363",12,8,0.085,4.626,37
"5364",12,10,0.095,4.626,37
"5365",13,0,0.108,4.732,37
"5366",13,2,0.157,4.732,37
"5367",13,4,0.287,4.732,37
"5368",13,6,0.257,4.732,37
"5369",13,8,0.091,4.732,37
"5370",13,10,0.1,4.732,37
"5371",14,0,0.096,4.75,37
"5372",14,2,0.177,4.75,37
"5373",14,4,0.265,4.75,37
"5374",14,6,0.271,4.75,37
"5375",14,8,0.1,4.75,37
"5376",14,10,0.091,4.75,37
"5377",1,0,0.129,4.404,36
"5378",1,2,0.188,4.404,36
"5379",1,4,0.319,4.404,36
"5380",1,6,0.191,4.404,36
"5381",1,8,0.062,4.404,36
"5382",1,10,0.111,4.404,36
"5383",2,0,0.125,4.26,36
"5384",2,2,0.191,4.26,36
"5385",2,4,0.347,4.26,36
"5386",2,6,0.188,4.26,36
"5387",2,8,0.064,4.26,36
"5388",2,10,0.085,4.26,36
"5389",3,0,0.121,4.256,36
"5390",3,2,0.191,4.256,36
"5391",3,4,0.341,4.256,36
"5392",3,6,0.212,4.256,36
"5393",3,8,0.056,4.256,36
"5394",3,10,0.079,4.256,36
"5395",4,0,0.113,4.148,36
"5396",4,2,0.235,4.148,36
"5397",4,4,0.31,4.148,36
"5398",4,6,0.222,4.148,36
"5399",4,8,0.047,4.148,36
"5400",4,10,0.073,4.148,36
"5401",5,0,0.124,3.932,36
"5402",5,2,0.255,3.932,36
"5403",5,4,0.314,3.932,36
"5404",5,6,0.203,3.932,36
"5405",5,8,0.046,3.932,36
"5406",5,10,0.058,3.932,36
"5407",6,0,0.128,3.93,36
"5408",6,2,0.254,3.93,36
"5409",6,4,0.318,3.93,36
"5410",6,6,0.19,3.93,36
"5411",6,8,0.045,3.93,36
"5412",6,10,0.065,3.93,36
"5413",7,0,0.134,3.936,36
"5414",7,2,0.225,3.936,36
"5415",7,4,0.336,3.936,36
"5416",7,6,0.207,3.936,36
"5417",7,8,0.04,3.936,36
"5418",7,10,0.058,3.936,36
"5419",8,0,0.141,3.89,36
"5420",8,2,0.21,3.89,36
"5421",8,4,0.369,3.89,36
"5422",8,6,0.178,3.89,36
"5423",8,8,0.047,3.89,36
"5424",8,10,0.055,3.89,36
"5425",9,0,0.152,3.896,36
"5426",9,2,0.19,3.896,36
"5427",9,4,0.385,3.896,36
"5428",9,6,0.159,3.896,36
"5429",9,8,0.059,3.896,36
"5430",9,10,0.055,3.896,36
"5431",10,0,0.164,3.886,36
"5432",10,2,0.198,3.886,36
"5433",10,4,0.359,3.886,36
"5434",10,6,0.153,3.886,36
"5435",10,8,0.062,3.886,36
"5436",10,10,0.064,3.886,36
"5437",11,0,0.153,3.908,36
"5438",11,2,0.212,3.908,36
"5439",11,4,0.362,3.908,36
"5440",11,6,0.145,3.908,36
"5441",11,8,0.057,3.908,36
"5442",11,10,0.071,3.908,36
"5443",12,0,0.159,3.888,36
"5444",12,2,0.214,3.888,36
"5445",12,4,0.341,3.888,36
"5446",12,6,0.161,3.888,36
"5447",12,8,0.06,3.888,36
"5448",12,10,0.065,3.888,36
"5449",13,0,0.145,3.914,36
"5450",13,2,0.211,3.914,36
"5451",13,4,0.369,3.914,36
"5452",13,6,0.154,3.914,36
"5453",13,8,0.059,3.914,36
"5454",13,10,0.062,3.914,36
"5455",14,0,0.15,3.882,36
"5456",14,2,0.226,3.882,36
"5457",14,4,0.352,3.882,36
"5458",14,6,0.141,3.882,36
"5459",14,8,0.067,3.882,36
"5460",14,10,0.064,3.882,36
"5461",1,0,0.101,4.558,35
"5462",1,2,0.205,4.558,35
"5463",1,4,0.302,4.558,35
"5464",1,6,0.204,4.558,35
"5465",1,8,0.082,4.558,35
"5466",1,10,0.106,4.558,35
"5467",2,0,0.106,4.46,35
"5468",2,2,0.21,4.46,35
"5469",2,4,0.298,4.46,35
"5470",2,6,0.212,4.46,35
"5471",2,8,0.082,4.46,35
"5472",2,10,0.092,4.46,35
"5473",3,0,0.099,4.496,35
"5474",3,2,0.214,4.496,35
"5475",3,4,0.292,4.496,35
"5476",3,6,0.224,4.496,35
"5477",3,8,0.077,4.496,35
"5478",3,10,0.094,4.496,35
"5479",4,0,0.091,4.524,35
"5480",4,2,0.196,4.524,35
"5481",4,4,0.329,4.524,35
"5482",4,6,0.217,4.524,35
"5483",4,8,0.078,4.524,35
"5484",4,10,0.089,4.524,35
"5485",5,0,0.084,4.574,35
"5486",5,2,0.191,4.574,35
"5487",5,4,0.338,4.574,35
"5488",5,6,0.216,4.574,35
"5489",5,8,0.083,4.574,35
"5490",5,10,0.088,4.574,35
"5491",6,0,0.122,4.45,35
"5492",6,2,0.178,4.45,35
"5493",6,4,0.326,4.45,35
"5494",6,6,0.191,4.45,35
"5495",6,8,0.093,4.45,35
"5496",6,10,0.09,4.45,35
"5497",7,0,0.129,4.366,35
"5498",7,2,0.182,4.366,35
"5499",7,4,0.325,4.366,35
"5500",7,6,0.186,4.366,35
"5501",7,8,0.097,4.366,35
"5502",7,10,0.081,4.366,35
"5503",8,0,0.128,4.362,35
"5504",8,2,0.188,4.362,35
"5505",8,4,0.317,4.362,35
"5506",8,6,0.194,4.362,35
"5507",8,8,0.088,4.362,35
"5508",8,10,0.085,4.362,35
"5509",9,0,0.119,4.532,35
"5510",9,2,0.17,4.532,35
"5511",9,4,0.314,4.532,35
"5512",9,6,0.221,4.532,35
"5513",9,8,0.075,4.532,35
"5514",9,10,0.101,4.532,35
"5515",10,0,0.127,4.394,35
"5516",10,2,0.182,4.394,35
"5517",10,4,0.321,4.394,35
"5518",10,6,0.199,4.394,35
"5519",10,8,0.079,4.394,35
"5520",10,10,0.092,4.394,35
"5521",11,0,0.132,4.432,35
"5522",11,2,0.183,4.432,35
"5523",11,4,0.283,4.432,35
"5524",11,6,0.235,4.432,35
"5525",11,8,0.073,4.432,35
"5526",11,10,0.094,4.432,35
"5527",12,0,0.139,4.336,35
"5528",12,2,0.185,4.336,35
"5529",12,4,0.288,4.336,35
"5530",12,6,0.233,4.336,35
"5531",12,8,0.067,4.336,35
"5532",12,10,0.088,4.336,35
"5533",13,0,0.131,4.36,35
"5534",13,2,0.187,4.36,35
"5535",13,4,0.286,4.36,35
"5536",13,6,0.25,4.36,35
"5537",13,8,0.059,4.36,35
"5538",13,10,0.087,4.36,35
"5539",14,0,0.135,4.38,35
"5540",14,2,0.181,4.38,35
"5541",14,4,0.293,4.38,35
"5542",14,6,0.232,4.38,35
"5543",14,8,0.068,4.38,35
"5544",14,10,0.091,4.38,35
"5545",1,0,0.102,4.43,34
"5546",1,2,0.228,4.43,34
"5547",1,4,0.301,4.43,34
"5548",1,6,0.197,4.43,34
"5549",1,8,0.066,4.43,34
"5550",1,10,0.106,4.43,34
"5551",2,0,0.105,4.428,34
"5552",2,2,0.212,4.428,34
"5553",2,4,0.307,4.428,34
"5554",2,6,0.22,4.428,34
"5555",2,8,0.052,4.428,34
"5556",2,10,0.104,4.428,34
"5557",3,0,0.105,4.364,34
"5558",3,2,0.202,4.364,34
"5559",3,4,0.316,4.364,34
"5560",3,6,0.242,4.364,34
"5561",3,8,0.053,4.364,34
"5562",3,10,0.082,4.364,34
"5563",4,0,0.108,4.414,34
"5564",4,2,0.192,4.414,34
"5565",4,4,0.317,4.414,34
"5566",4,6,0.242,4.414,34
"5567",4,8,0.05,4.414,34
"5568",4,10,0.091,4.414,34
"5569",5,0,0.118,4.454,34
"5570",5,2,0.17,4.454,34
"5571",5,4,0.307,4.454,34
"5572",5,6,0.26,4.454,34
"5573",5,8,0.062,4.454,34
"5574",5,10,0.083,4.454,34
"5575",6,0,0.108,4.576,34
"5576",6,2,0.166,4.576,34
"5577",6,4,0.317,4.576,34
"5578",6,6,0.249,4.576,34
"5579",6,8,0.059,4.576,34
"5580",6,10,0.101,4.576,34
"5581",7,0,0.096,4.578,34
"5582",7,2,0.184,4.578,34
"5583",7,4,0.309,4.578,34
"5584",7,6,0.259,4.578,34
"5585",7,8,0.05,4.578,34
"5586",7,10,0.102,4.578,34
"5587",8,0,0.08,4.698,34
"5588",8,2,0.169,4.698,34
"5589",8,4,0.342,4.698,34
"5590",8,6,0.251,4.698,34
"5591",8,8,0.047,4.698,34
"5592",8,10,0.111,4.698,34
"5593",9,0,0.089,4.7,34
"5594",9,2,0.151,4.7,34
"5595",9,4,0.348,4.7,34
"5596",9,6,0.259,4.7,34
"5597",9,8,0.039,4.7,34
"5598",9,10,0.114,4.7,34
"5599",10,0,0.099,4.518,34
"5600",10,2,0.161,4.518,34
"5601",10,4,0.346,4.518,34
"5602",10,6,0.264,4.518,34
"5603",10,8,0.036,4.518,34
"5604",10,10,0.094,4.518,34
"5605",11,0,0.113,4.292,34
"5606",11,2,0.187,4.292,34
"5607",11,4,0.335,4.292,34
"5608",11,6,0.25,4.292,34
"5609",11,8,0.036,4.292,34
"5610",11,10,0.079,4.292,34
"5611",12,0,0.128,4.12,34
"5612",12,2,0.187,4.12,34
"5613",12,4,0.343,4.12,34
"5614",12,6,0.249,4.12,34
"5615",12,8,0.025,4.12,34
"5616",12,10,0.068,4.12,34
"5617",13,0,0.138,4.072,34
"5618",13,2,0.173,4.072,34
"5619",13,4,0.356,4.072,34
"5620",13,6,0.245,4.072,34
"5621",13,8,0.024,4.072,34
"5622",13,10,0.064,4.072,34
"5623",14,0,0.135,4.052,34
"5624",14,2,0.185,4.052,34
"5625",14,4,0.35,4.052,34
"5626",14,6,0.244,4.052,34
"5627",14,8,0.021,4.052,34
"5628",14,10,0.065,4.052,34
"5629",1,0,0.099,4.556,33
"5630",1,2,0.183,4.556,33
"5631",1,4,0.321,4.556,33
"5632",1,6,0.24,4.556,33
"5633",1,8,0.052,4.556,33
"5634",1,10,0.105,4.556,33
"5635",2,0,0.105,4.468,33
"5636",2,2,0.188,4.468,33
"5637",2,4,0.318,4.468,33
"5638",2,6,0.24,4.468,33
"5639",2,8,0.055,4.468,33
"5640",2,10,0.094,4.468,33
"5641",3,0,0.114,4.408,33
"5642",3,2,0.186,4.408,33
"5643",3,4,0.317,4.408,33
"5644",3,6,0.241,4.408,33
"5645",3,8,0.049,4.408,33
"5646",3,10,0.093,4.408,33
"5647",4,0,0.118,4.514,33
"5648",4,2,0.179,4.514,33
"5649",4,4,0.288,4.514,33
"5650",4,6,0.258,4.514,33
"5651",4,8,0.057,4.514,33
"5652",4,10,0.1,4.514,33
"5653",5,0,0.11,4.68,33
"5654",5,2,0.164,4.68,33
"5655",5,4,0.302,4.68,33
"5656",5,6,0.241,4.68,33
"5657",5,8,0.066,4.68,33
"5658",5,10,0.117,4.68,33
"5659",6,0,0.116,4.678,33
"5660",6,2,0.175,4.678,33
"5661",6,4,0.29,4.678,33
"5662",6,6,0.215,4.678,33
"5663",6,8,0.081,4.678,33
"5664",6,10,0.123,4.678,33
"5665",7,0,0.122,4.752,33
"5666",7,2,0.156,4.752,33
"5667",7,4,0.284,4.752,33
"5668",7,6,0.227,4.752,33
"5669",7,8,0.084,4.752,33
"5670",7,10,0.127,4.752,33
"5671",8,0,0.117,4.724,33
"5672",8,2,0.159,4.724,33
"5673",8,4,0.309,4.724,33
"5674",8,6,0.209,4.724,33
"5675",8,8,0.072,4.724,33
"5676",8,10,0.134,4.724,33
"5677",9,0,0.116,4.728,33
"5678",9,2,0.159,4.728,33
"5679",9,4,0.307,4.728,33
"5680",9,6,0.212,4.728,33
"5681",9,8,0.075,4.728,33
"5682",9,10,0.131,4.728,33
"5683",10,0,0.13,4.546,33
"5684",10,2,0.184,4.546,33
"5685",10,4,0.279,4.546,33
"5686",10,6,0.216,4.546,33
"5687",10,8,0.072,4.546,33
"5688",10,10,0.119,4.546,33
"5689",11,0,0.142,4.54,33
"5690",11,2,0.187,4.54,33
"5691",11,4,0.259,4.54,33
"5692",11,6,0.208,4.54,33
"5693",11,8,0.079,4.54,33
"5694",11,10,0.125,4.54,33
"5695",12,0,0.128,4.704,33
"5696",12,2,0.183,4.704,33
"5697",12,4,0.251,4.704,33
"5698",12,6,0.219,4.704,33
"5699",12,8,0.085,4.704,33
"5700",12,10,0.134,4.704,33
"5701",13,0,0.115,4.794,33
"5702",13,2,0.172,4.794,33
"5703",13,4,0.26,4.794,33
"5704",13,6,0.243,4.794,33
"5705",13,8,0.074,4.794,33
"5706",13,10,0.136,4.794,33
"5707",14,0,0.095,4.942,33
"5708",14,2,0.162,4.942,33
"5709",14,4,0.284,4.942,33
"5710",14,6,0.241,4.942,33
"5711",14,8,0.072,4.942,33
"5712",14,10,0.146,4.942,33
"5713",1,0,0.09,4.664,32
"5714",1,2,0.188,4.664,32
"5715",1,4,0.33,4.664,32
"5716",1,6,0.201,4.664,32
"5717",1,8,0.074,4.664,32
"5718",1,10,0.117,4.664,32
"5719",2,0,0.101,4.558,32
"5720",2,2,0.188,4.558,32
"5721",2,4,0.333,4.558,32
"5722",2,6,0.199,4.558,32
"5723",2,8,0.067,4.558,32
"5724",2,10,0.112,4.558,32
"5725",3,0,0.084,4.688,32
"5726",3,2,0.192,4.688,32
"5727",3,4,0.317,4.688,32
"5728",3,6,0.23,4.688,32
"5729",3,8,0.057,4.688,32
"5730",3,10,0.12,4.688,32
"5731",4,0,0.083,4.684,32
"5732",4,2,0.181,4.684,32
"5733",4,4,0.336,4.684,32
"5734",4,6,0.228,4.684,32
"5735",4,8,0.055,4.684,32
"5736",4,10,0.117,4.684,32
"5737",5,0,0.076,4.542,32
"5738",5,2,0.218,4.542,32
"5739",5,4,0.318,4.542,32
"5740",5,6,0.242,4.542,32
"5741",5,8,0.039,4.542,32
"5742",5,10,0.107,4.542,32
"5743",6,0,0.089,4.286,32
"5744",6,2,0.244,4.286,32
"5745",6,4,0.315,4.286,32
"5746",6,6,0.229,4.286,32
"5747",6,8,0.033,4.286,32
"5748",6,10,0.09,4.286,32
"5749",7,0,0.092,4.206,32
"5750",7,2,0.261,4.206,32
"5751",7,4,0.302,4.206,32
"5752",7,6,0.23,4.206,32
"5753",7,8,0.027,4.206,32
"5754",7,10,0.088,4.206,32
"5755",8,0,0.084,4.262,32
"5756",8,2,0.239,4.262,32
"5757",8,4,0.33,4.262,32
"5758",8,6,0.235,4.262,32
"5759",8,8,0.033,4.262,32
"5760",8,10,0.079,4.262,32
"5761",9,0,0.092,4.228,32
"5762",9,2,0.239,4.228,32
"5763",9,4,0.327,4.228,32
"5764",9,6,0.226,4.228,32
"5765",9,8,0.037,4.228,32
"5766",9,10,0.079,4.228,32
"5767",10,0,0.099,4.22,32
"5768",10,2,0.227,4.22,32
"5769",10,4,0.327,4.22,32
"5770",10,6,0.232,4.22,32
"5771",10,8,0.042,4.22,32
"5772",10,10,0.073,4.22,32
"5773",11,0,0.087,4.146,32
"5774",11,2,0.252,4.146,32
"5775",11,4,0.317,4.146,32
"5776",11,6,0.248,4.146,32
"5777",11,8,0.037,4.146,32
"5778",11,10,0.059,4.146,32
"5779",12,0,0.087,4.142,32
"5780",12,2,0.268,4.142,32
"5781",12,4,0.295,4.142,32
"5782",12,6,0.247,4.142,32
"5783",12,8,0.043,4.142,32
"5784",12,10,0.06,4.142,32
"5785",13,0,0.091,4.226,32
"5786",13,2,0.252,4.226,32
"5787",13,4,0.286,4.226,32
"5788",13,6,0.259,4.226,32
"5789",13,8,0.048,4.226,32
"5790",13,10,0.064,4.226,32
"5791",14,0,0.096,4.1,32
"5792",14,2,0.264,4.1,32
"5793",14,4,0.285,4.1,32
"5794",14,6,0.255,4.1,32
"5795",14,8,0.049,4.1,32
"5796",14,10,0.051,4.1,32
"5797",1,0,0.104,4.552,31
"5798",1,2,0.194,4.552,31
"5799",1,4,0.317,4.552,31
"5800",1,6,0.195,4.552,31
"5801",1,8,0.087,4.552,31
"5802",1,10,0.103,4.552,31
"5803",2,0,0.103,4.594,31
"5804",2,2,0.188,4.594,31
"5805",2,4,0.306,4.594,31
"5806",2,6,0.221,4.594,31
"5807",2,8,0.076,4.594,31
"5808",2,10,0.106,4.594,31
"5809",3,0,0.115,4.632,31
"5810",3,2,0.171,4.632,31
"5811",3,4,0.294,4.632,31
"5812",3,6,0.231,4.632,31
"5813",3,8,0.081,4.632,31
"5814",3,10,0.108,4.632,31
"5815",4,0,0.126,4.652,31
"5816",4,2,0.155,4.652,31
"5817",4,4,0.291,4.652,31
"5818",4,6,0.23,4.652,31
"5819",4,8,0.091,4.652,31
"5820",4,10,0.107,4.652,31
"5821",5,0,0.134,4.558,31
"5822",5,2,0.162,4.558,31
"5823",5,4,0.297,4.558,31
"5824",5,6,0.219,4.558,31
"5825",5,8,0.074,4.558,31
"5826",5,10,0.114,4.558,31
"5827",6,0,0.107,4.69,31
"5828",6,2,0.172,4.69,31
"5829",6,4,0.308,4.69,31
"5830",6,6,0.221,4.69,31
"5831",6,8,0.066,4.69,31
"5832",6,10,0.126,4.69,31
"5833",7,0,0.1,4.73,31
"5834",7,2,0.191,4.73,31
"5835",7,4,0.284,4.73,31
"5836",7,6,0.224,4.73,31
"5837",7,8,0.071,4.73,31
"5838",7,10,0.13,4.73,31
"5839",8,0,0.113,4.706,31
"5840",8,2,0.186,4.706,31
"5841",8,4,0.271,4.706,31
"5842",8,6,0.221,4.706,31
"5843",8,8,0.083,4.706,31
"5844",8,10,0.126,4.706,31
"5845",9,0,0.116,4.676,31
"5846",9,2,0.186,4.676,31
"5847",9,4,0.267,4.676,31
"5848",9,6,0.224,4.676,31
"5849",9,8,0.089,4.676,31
"5850",9,10,0.118,4.676,31
"5851",10,0,0.113,4.748,31
"5852",10,2,0.184,4.748,31
"5853",10,4,0.276,4.748,31
"5854",10,6,0.199,4.748,31
"5855",10,8,0.099,4.748,31
"5856",10,10,0.129,4.748,31
"5857",11,0,0.093,4.978,31
